,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0,0.08762851334483714,-0.04440734106232826,0.04879418090852588,-0.06636791094977611,0.040706490282866895,0.05621534258454183,0.003574765470284035,-0.13144876224895896,-0.0750043415885229,-0.023181708830753208,-0.017457670404284847,0.009623591972816778,0.08738936819298024,0.003574765470284035,-0.08306730195605613,0.01540717491054058,-0.0844834536559135,0.003574765470284035,0.10013538493918152,-0.13506948434778612,-0.04535205849104583,-0.016566606035629632,0.08796283895560256,0.0305823730205585,-0.011521494199887645,-0.008491797969539758,-0.046320308933464345,-0.014917430880641762,2.6138489858243923,-0.06070193744489341,0.09423731775214271,-0.041277990686228776,-0.22524659214390372,-0.28481982232726016,-0.016615550161283823,-0.06598373101191314,3.4754317049487953,-0.02580640204772611,0.2965044010927324,-0.013965408215652035,-0.0466533426484339,0.27668639054415883,-0.018229094732137713,0.0031544759058300008,-0.05689288563298228,-0.019175097008926088,-0.03874239367349222,0.01650878154104186,0.32409182165108436,0.04915375886720896,-0.03684977861000167,-0.04968327554127106,-0.05372576121185414,-0.05391498792032207,2.2853928842810567,0.1849315511350774,0.050021090460728196,-0.0971684297770508,-0.10239182404850906,-0.08982774722434128,-0.07029847562617662,-0.04371811431018408,-0.2251255329241364,-0.05701882815083302,0
1,0.09189051910351011,-0.036000173901184776,0.054094601640286746,-0.08708165062237312,0.03739564397758785,0.026324532373230243,0.005077155992390753,-0.200336357776541,-0.056302971761071144,-0.023396118490303583,-0.015620606927052956,-0.04878220611563281,0.08226476678280888,0.005077155992390753,-0.07445546544164335,-0.07603186275540846,-0.21270411372075976,0.005077155992390753,0.10173742132411392,0.8830139384163568,-0.042284668961527265,-0.010154670901546354,0.08986569479513777,1.4850256605727695e-17,-0.015616707816147492,-0.09794512248489189,-0.037918404194023474,1.5285647284786292,-0.6628156521026591,-0.04753161233649215,0.095856602912446,-0.03886002894546205,-0.3115989998400524,-0.040827415978084564,-0.018088003336196125,-0.06736517799941656,1.5441030505644536e-16,-0.026050288604112102,0.26907346692763134,-0.16755022063001085,-0.046053644586932604,0.34190534124538796,0.28629336616670265,0.15763434714782545,-0.05923064625091071,-0.1084899698598303,-0.0061375335294559935,0.035904768148438335,0.4206358029396078,0.022592784069528398,-0.028376585671883787,-0.04481742918260703,-0.043571215741064116,-0.04376311405801817,-0.05570367195207705,0.18173828706149397,0.0522473624647301,-0.1402559615424024,-0.10340138640992673,-0.09462742648525599,-0.08502876384459902,-0.037670283542351274,-0.31592308903228816,-0.0360248199744475,0
2,0.11155442898658244,-0.022307883045734344,0.039758864555650794,-0.16587469548428116,0.03439141615706814,0.026324532373230243,0.013958420244284972,-0.3154737285668487,-0.0693308923150263,-0.029281754753882033,-0.007316692580057459,0.0022881504786310485,0.13568485421004972,0.013958420244284972,-0.06891267490782946,-0.11289293234060192,-0.3266151540936277,0.013958420244284972,0.1539588399182285,0.5441624744007103,-0.0423015784958686,0.00011874103185263038,0.1314797839394827,1.4850256605727695e-17,-0.019584039487852856,-0.13450227014906221,-0.03815340616251787,-0.08594942620220376,0.33431643439803715,-0.03455301648498811,0.14992691940862032,-0.03413624782079613,-0.4013488156627357,-0.19789374612450872,0.0024233068573341716,-0.08039883001194889,-0.1922608276919034,-0.02551908363883303,0.7568068720234336,-0.10478783157831154,-0.04560746626975888,0.6522324757377808,0.16465620592992586,0.08459812725192503,-0.05718147088462561,-0.1343649808468403,-0.008552565546589546,0.05625991745702799,0.7003313704277786,-0.21459972365611105,-0.029658667609776024,-0.035312555865852135,-0.05439779955206332,-0.05404343012003979,-0.02847916699845405,0.7615576303618706,0.09101412697574751,-0.2899782514347048,0.2611954489369786,-0.09368006513139453,-0.07967243908362975,-0.031076747001363935,-0.37683914976048793,-0.05788897766269666,0
3,0.028414483045196965,-0.04944800945162564,0.05315388878362138,0.02368128317811875,0.04440110448325257,0.037863578437548034,-0.0239263354434679,-0.02114293497587769,-0.07773266698871116,-0.021098655211976913,-0.04281108353962162,-0.13666455279179848,0.04245251488194671,-0.0239263354434679,-0.06305267648202015,-0.14170979999397523,0.04058423935815776,-0.0239263354434679,0.051706694344744106,0.6960385851916671,-0.040972489096639496,-0.03512429843897522,0.05239435911582009,-0.022830564513658443,-0.008956750756322419,-0.14065868994943664,-0.04637028814373057,0.00544277041144305,0.7354932476412882,-0.05848533902239389,0.045287206038043745,-0.04151694016970804,-0.21383130083874738,-0.30375798283690336,-0.03507179530026094,-0.0788238469730561,1.5441030505644536e-16,-0.02375265249071232,0.13759626689742532,-0.08364397289091445,-0.04581083369010607,0.1345047082365377,0.21928195829052669,0.11742987250179947,-0.06027602443409052,-0.00858679972405923,-0.0162822103316035,-0.020598498898192343,0.17408946407536535,0.17221323922480844,-0.041821686778734095,-0.050164158013435906,-0.05359010553760939,-0.05378212564490557,0.06757674813582173,-0.1438053086825468,0.025154879824085197,0.019739194349865864,-0.10340138640992673,-0.09414829086048454,-0.08233005492475394,-0.042793010762067096,-0.24237688981414746,-0.05775496076188753,0
4,0.08104901087258001,-0.02808331423751763,0.03713591110017894,-0.19588435735140947,0.033230216688598366,0.040746030296689065,-0.007358715205746617,-0.27557127517969504,-0.07443733019728574,-0.026770489208808236,-0.027537305159852473,-0.12447693730257241,0.05957365290237738,-0.007358715205746617,-0.05274031946390287,-0.17723718863061214,-0.28744560188592405,-0.007358715205746617,0.0790915814177244,0.17701253143979215,-5.200430086721351e-17,-0.019523932169739713,0.08519561396020006,-0.0201365484921214,-0.015940151915678612,-0.16212988502313191,-0.046324597502063254,-0.08028760287734542,-0.00338671215900844,-0.04673780115974575,0.07296694020071674,-0.036714659395234855,-0.3606478663068509,-0.3090341309993018,-0.01955670981091781,-0.06976102084247808,-0.13674534982816708,-0.02796341614916237,0.27318403718085854,-0.11250799064043535,-0.04455964777383635,0.2558206960987069,0.07913790816487015,0.05479030830021326,-0.05815956089538752,-0.14610652579776587,-0.028111882862575956,0.01755751585635424,0.34141334263330897,-0.15451677861017568,-0.02382156362347906,-0.04050089126052658,-0.05395963237425599,-0.05399922936305192,-0.049742545522967675,0.24729696614794341,0.058513869782474526,-0.11934887244699413,-0.03810515966626072,-0.09209689305292436,-0.0767896015610544,-0.03280595829331679,-0.36336878974326164,-0.05683448141655243,0
5,0.10138927172785712,-0.03613567198453294,0.04622783795928721,-0.12638723468403285,0.025614384278250784,0.026324532373230243,0.00911329836238606,-0.19780525505587973,-0.04699731422253174,-0.02326917339442248,-0.011534835696056536,-0.020147027766113917,0.0759102610341964,0.00911329836238606,-0.0772135045867821,-0.05254035973171019,-0.2111276301953723,0.00911329836238606,0.09566458572541667,1.3229868219533745,-0.03723717296063811,-0.0039424023726959915,0.08508368126375682,1.4850256605727695e-17,-0.011717430278678748,-0.07512278395058346,-0.04109938233969789,0.033304633487631005,0.26299933979179635,-0.05064352565997778,0.09114310231016781,-0.04053440059684565,-0.25682307395995274,0.002702568097876047,-0.005068220173803612,-0.058055426561893456,-0.06807325420461423,-0.025572538226534068,0.34241255203966703,-0.16962491347941805,-0.04640831218903878,0.32766714486114423,0.10140345073911237,-0.11319032479822545,-0.0597829524399636,-0.24062112935353147,0.009607087125086894,0.04787750723570559,0.4089538469283401,-0.04824558139807826,-0.029803914365267088,-0.048186774356484025,-0.053155578377893906,-0.05330092240375667,-0.01980038871317133,0.2689240728281227,0.05561503749705347,-0.130086340426858,-0.09133176404125264,-0.09546625124806009,-0.03981294297585037,-0.04230094482927201,-0.250948937097837,-0.05510939109639752,0
6,0.04313854424671751,-0.025693938241981216,0.04133696977879374,-0.18291048333208534,0.035086420569070687,0.026324532373230243,-0.02070687715215624,-0.2933157674833707,-0.055128924645097714,-0.02780943459878253,-0.037476496574014834,-0.1861746985560073,0.17623442755016927,-0.02070687715215624,-0.08580912295333346,0.0602703301870735,-0.3048677659741802,-0.02070687715215624,0.04711667381861218,0.19271362298362063,-0.056846990840943454,-0.05688042382048573,0.053174156901041374,1.4850256605727695e-17,-0.018635394770499743,0.11438598271864164,-0.0464611555715484,0.11756110303835049,-0.6793739999338435,-0.03962039471818563,0.08972465872013467,-0.02104147107272661,-0.4938262648670083,-0.23528282125358313,-0.05202898569297237,-0.06619061437719143,1.5441030505644536e-16,-0.030463936720427468,-0.16599580046840717,-0.17548216459394242,-0.04668797707268129,-0.189569022509185,0.2278731644284979,0.21082032357889308,-0.059725123008553656,-0.1310378725704915,0.023655144574405575,-0.21165997682528315,-0.8724694485260451,-0.12650900867963064,-0.02028466546692993,-0.00896222382720152,-0.052759856411050556,-0.052951866425778885,-0.06197231680808493,2.5263682416956934,0.04202054728697704,-0.9047671232048664,-0.10340138640992673,-0.09218271006740808,-0.08790053784598031,-0.032232820273037796,-0.36800788519710403,-0.05273675494372821,0
7,0.2526233383804189,-0.06902406012116505,0.07039912633058862,10.423231527465424,0.09107678048004374,0.026324532373230243,0.07407855565921714,6.999814733029883,-0.09121986676956842,-0.008968717234495658,0.05424591969385779,19.739428931974658,0.64246134639045,0.07407855565921714,-0.10611367167060971,11.640060456630739,6.852468495921103,0.07407855565921714,0.6279815360010006,-0.21247951707549828,-5.200430086721351e-17,0.06956693035574103,0.5204894334617162,1.4850256605727695e-17,0.0058607282403475265,11.178153383880927,-0.044900464323322994,0.061125837150354974,0.14244294768756044,-0.12959693960769358,0.6282750531005441,-0.04869509479578205,3.7414506538335885,1.876283820729012,-0.0461035793415123,-0.10229743422665602,0.10643392923352932,-0.011231826479488777,0.12837800786419773,12.594042669774307,-0.0489715370286671,3.5553315303185156,-0.26878446240762177,-0.2511359626637142,-0.026755557414556295,10.561366428700195,-0.04235401686037104,0.18309705520041245,3.2005049387128794,6.743993501036971,-0.06235294413893358,-0.06460837224323047,-0.052934707280105846,-0.05309701391159348,0.01212881023966148,0.014478985510308875,0.0646370925185253,-0.7559224148301491,-0.09647822331400958,-0.08902468892366801,0.5375060907289088,-0.062138794775028525,3.7592407035713187,-0.05902026218280552,0
8,0.0744993474138025,-0.039036308789403666,0.03076548191109661,-0.1614692367051337,0.0278238770417282,0.026324532373230243,-0.009664832126043285,-0.16017852868770957,-0.07162562076897436,-0.02200792223845544,-0.025808399198415422,0.036363645125619494,0.09230277390867181,-0.009664832126043285,-0.07007847353645605,-0.10606542180044738,-0.17420153531225857,-0.009664832126043285,0.09454067647862298,0.4904181857586815,-5.200430086721351e-17,-0.024654987194781677,0.10066720000191107,-0.02244195401542503,-0.014310218008330478,-0.0792688330373843,-0.04576914093805967,-0.17132504610851915,0.7266330790649528,-0.04031790748988412,0.09060334059006671,-0.04242658721060655,-0.16324874727482755,-0.10241771259619911,-0.027501587565120198,-0.0826945680008435,-0.20230892375854603,-0.018521392157969704,0.28702160040954455,-0.16734163248143796,-0.04573301027754483,0.3127370668111699,-0.051054661517636296,-0.13651502903493704,-0.05823022050024389,-0.2321797161253627,-0.018459466444974565,-0.004581601433442925,0.3005936342720973,-0.28185112911506893,-0.046516369168957156,-0.05199455256163647,-0.054615596134570225,-0.0545961345857279,-0.029958634770939355,0.20307509700771104,0.04253325266092844,-0.12065664098300319,0.09176317944541833,-0.09349335970014555,-0.027215543593346502,-0.04665556912950283,-0.15814021244033166,-0.05914800745327552,0
9,0.05222949702017634,-0.035729876178217046,0.03276152642717112,-0.16631928306749788,0.03123255023186006,0.026324532373230243,-0.011724052701797936,-0.20258119257354731,-0.043124959956494374,-0.023445621003769186,-0.02850749421944506,-0.040405262627562215,0.05218801523365769,-0.011724052701797936,-0.06870565502042193,-0.1140628279095112,-0.21581665811703757,-0.011724052701797936,0.055491971012398354,-0.17297575332205797,-0.04701257476336515,-0.026107279200768215,0.05176069568428859,-0.008203405399971926,-0.013457671711300485,-0.12428697180773295,-0.0456272124988876,-0.16198761180651758,1.347861620064732,-0.05087169215121745,0.05414369165705147,-0.04320804691127032,-0.10406589771059427,-0.03201873511164943,0.04774526571312724,-0.054181368705633844,-0.1943585383399613,-0.022544761040217815,0.8587571540465462,-0.17273828473404335,-0.045672527197550716,0.09443747682583832,-0.14774868660050305,-0.1286497661887059,-0.05908993577205492,-0.19045597990304244,-0.03424071744144843,-0.017010036107541638,0.1050081500650549,-0.25399622810422273,-0.04217851895207992,-0.05366338580495952,-0.05457644643998583,-0.05462512508222289,-0.07126915576571836,0.882756516791063,0.03671804303926672,-0.342202955471383,0.02036445256490853,-0.08945084969415135,-0.03193413538262766,-0.05106481299320468,-0.0003126432139450416,-0.05838337812186763,0
